datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,pressure_relative,pressure_absolute
2024-12-01 01:00:00+01:00,,,,,,3.3,88.0,1016.2,1016.2
2024-12-01 01:05:00+01:00,,,,,,3.3,88.0,1016.2,1016.2
2024-12-01 01:10:00+01:00,,,,,,3.3,88.0,1016.2,1016.2
2024-12-01 01:15:00+01:00,,,,,,3.2,88.0,1016.2,1016.2
2024-12-01 01:20:00+01:00,,,,,,3.2,88.0,1016.1,1016.1
2024-12-01 01:25:00+01:00,,,,,,3.2,88.0,1016.1,1016.1
2024-12-01 01:30:00+01:00,,,,,,3.1,88.0,1016.1,1016.1
2024-12-01 01:35:00+01:00,,,,,,3.1,88.0,1016.0,1016.0
2024-12-01 01:40:00+01:00,,,,,,3.0,88.0,1016.0,1016.0
2024-12-01 01:45:00+01:00,,,,,,3.0,88.0,1016.0,1016.0
2024-12-01 01:50:00+01:00,,,,,,3.0,88.0,1015.9,1015.9
2024-12-01 01:55:00+01:00,,,,,,3.0,88.0,1016.0,1016.0
2024-12-01 02:00:00+01:00,,,,,,2.9,88.0,1016.0,1016.0
2024-12-01 02:05:00+01:00,,,,,,2.9,88.0,1015.9,1015.9
2024-12-01 02:10:00+01:00,,,,,,2.9,88.0,1015.8,1015.8
2024-12-01 02:15:00+01:00,,,,,,2.8,88.0,1015.8,1015.8
2024-12-01 02:20:00+01:00,,,,,,2.8,88.0,1015.8,1015.8
2024-12-01 02:25:00+01:00,,,,,,2.8,88.0,1015.8,1015.8
2024-12-01 02:30:00+01:00,,,,,,2.8,88.0,1015.8,1015.8
2024-12-01 02:35:00+01:00,,,,,,2.7,88.0,1015.8,1015.8
2024-12-01 02:40:00+01:00,,,,,,2.7,88.0,1015.7,1015.7
2024-12-01 02:45:00+01:00,,,,,,2.7,88.0,1015.6,1015.6
2024-12-01 02:50:00+01:00,,,,,,2.6,88.0,1015.6,1015.6
2024-12-01 02:55:00+01:00,,,,,,2.6,88.0,1015.6,1015.6
2024-12-01 03:00:00+01:00,,,,,,2.6,88.0,1015.5,1015.5
2024-12-01 03:05:00+01:00,,,,,,2.6,88.0,1015.6,1015.6
2024-12-01 03:10:00+01:00,,,,,,2.5,88.0,1015.5,1015.5
2024-12-01 03:15:00+01:00,,,,,,2.5,88.0,1015.5,1015.5
2024-12-01 03:20:00+01:00,,,,,,2.5,88.0,1015.5,1015.5
2024-12-01 03:25:00+01:00,,,,,,2.5,88.0,1015.4,1015.4
2024-12-01 03:30:00+01:00,,,,,,2.4,88.0,1015.3,1015.3
2024-12-01 03:35:00+01:00,,,,,,2.4,88.0,1015.3,1015.3
2024-12-01 03:40:00+01:00,,,,,,2.4,88.0,1015.2,1015.2
2024-12-01 03:45:00+01:00,,,,,,2.3,88.0,1015.2,1015.2
2024-12-01 03:50:00+01:00,,,,,,2.3,88.0,1015.2,1015.2
2024-12-01 03:55:00+01:00,,,,,,2.3,88.0,1015.3,1015.3
2024-12-01 04:00:00+01:00,,,,,,2.3,88.0,1015.2,1015.2
2024-12-01 04:05:00+01:00,,,,,,2.3,88.0,1015.2,1015.2
2024-12-01 04:10:00+01:00,,,,,,2.2,88.0,1015.1,1015.1
2024-12-01 04:15:00+01:00,,,,,,2.2,88.0,1015.1,1015.1
2024-12-01 04:20:00+01:00,,,,,,2.2,88.0,1015.1,1015.1
2024-12-01 04:25:00+01:00,,,,,,2.1,88.0,1015.1,1015.1
2024-12-01 04:30:00+01:00,,,,,,2.1,88.0,1015.1,1015.1
2024-12-01 04:35:00+01:00,,,,,,2.1,88.0,1015.0,1015.0
2024-12-01 04:40:00+01:00,,,,,,2.1,88.0,1015.0,1015.0
2024-12-01 04:45:00+01:00,,,,,,2.0,88.0,1014.8,1014.8
2024-12-01 04:50:00+01:00,,,,,,2.0,88.0,1014.8,1014.8
2024-12-01 04:55:00+01:00,,,,,,2.0,88.0,1014.7,1014.7
